role,company,ai_related
Writer,NA,False
NA,National Archives and Records Administration,False
Congresswoman,NY-14,False
Congresswoman,NY-14,False
Founder,Clinton Foundation,False
NA,CGTN,False
Host,The Joe Rogan Experience,False
Host,The Joe Rogan Experience,False
Host,The Joe Rogan Experience,False
NA,United Nations,False
Senator,Vermont,False
NA,NA,False
NA,NA,False
NA,NA,False
Comedian,NA,False
Comedian,NA,False
NA,National Archives and Records Administration,False
NA,NA,False
NA,NA,False
NA,TED,False
NA,TED,False
NA,TED,False
NA,TED,False
NA,HuffPost,False
NA,The Guardian,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Président,République française,False
Président,République française,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Comedy Central,False
NA,Comedy Central,False
NA,Comedy Central,False
co-founder,Binance,False
co-founder,Binance,False
NA,CBS News,False
NA,NA,False
NA,NA,False
NA,costplusdrugs.com,False
NA,costplusdrugs.com,False
NA,costplusdrugs.com,False
NA,costplusdrugs.com,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NASA,True
NA,NASA,True
NA,NA,False
NA,NA,False
NA,Financial Times,False
NA,NA,False
President,Ukraine,False
President,Ukraine,False
President,Ukraine,False
Y,NA,False
Y,NA,False
Author,NA,False
U.S. Senator,NA,False
co-founder,Daily Wire,False
co-founder,Daily Wire,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Y,NA,False
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Senator,NA,False
Web Video Producer,NA,False
Web Video Producer,NA,False
Author,NA,False
Y,NA,False
Y,NA,False
U.S. Senator,NA,False
NA,NA,False
NA,NA,False
Podcaster,NA,False
CEO,The Planetary Society,False
CEO,The Planetary Society,False
NA,NA,False
Activist,NA,False
Activist,NA,False
NA,Centers for Disease Control & Prevention,False
NA,NA,False
NA,NA,False
NA,The New York Times,False
Comedian,NA,False
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
Artist,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Senator,NA,False
NA,NA,False
NA,NA,False
Author,NA,False
Author,NA,False
Publisher,Society for Science,False
Publisher,Society for Science,False
NA,NA,False
NA,NA,False
Chairman,"JudiciaryGOP, Weaponization",False
NA,NA,False
NA,NA,False
NA,Intel,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,MarketWatch,False
Op-Ed Columnist,New York Times Opinion,False
Op-Ed Columnist,New York Times Opinion,False
Op-Ed Columnist,New York Times Opinion,False
NA,World Economic Forum,False
NA,World Economic Forum,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Educator,NA,False
NA,NA,False
NA,NA,False
NA,The Metropolitan Museum of Art,False
NA,NASA Jet Propulsion Laboratory,False
NA,NA,False
High Commissioner,United Nations Human Rights,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Penguin Books USA,False
NA,NASA Jet Propulsion Laboratory,False
NA,NASA Jet Propulsion Laboratory,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Mayor,South Bend,False
Mayor,South Bend,False
Educator,NA,False
Educator,NA,False
NA,NA,False
NA,The Independent,False
NA,NA,False
NA,NA,False
NA,NA,False
Advisor,TRONDAO,False
Founder,Team Messi,False
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Senator,NA,False
Senator,NA,False
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
Y,OpenAI,True
NA,NA,False
NA,NA,False
NA,NA,False
Congressman,NA,False
Author,NA,False
NA,NA,False
Author,NA,True
Author,NA,True
Author,NA,True
Author,NA,True
Author,NA,True
NA,Guggenheim,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Secretary of State,NA,False
U.S. Secretary of State,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
Co-founder,ChopraFNDN; ChopraGlobal,False
NA,NA,False
NA,NA,False
NA,NA,False
biologist & writer,NA,False
biologist & writer,NA,False
biologist & writer,NA,False
journalist,NA,False
NA,NA,False
NA,archillinks,False
NA,archillinks,False
NA,NA,False
independent candidate,NA,False
NA,NA,False
co-founder,Generation Investment Management,True
NA,NA,False
NA,NA,False
NA,NASA,True
founder,moneysavingexp,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
Speaker of the House,NA,False
NA,NA,False
author,NA,False
Economist,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Founder & CEO,Thrive Global,False
Founder & CEO,Thrive Global,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Entrepreneur,NA,True
Entrepreneur,NA,True
NA,CERN,True
NA,CERN,True
President,Colombia,False
Researcher,Nature,True
Researcher,Nature,True
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
NA,NA,True
NA,NA,True
co-founder,Twitter and Medium,False
co-founder,Twitter and Medium,False
NA,NA,False
NA,NA,False
co-founder,Imagine Entertainment,False
founder,Pivotal Ventures,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
governor,Florida,False
Prime Minister,Conservatives,False
Prime Minister,Conservatives,False
Prime Minister,Conservatives,False
Astronaut,NA,False
actor/writer/director,NA,False
White House Press Secretary,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,International Monetary Fund,False
NA,NA,False
NA,NA,False
NA,NA,False
Presidente del Consiglio dei Ministri,Repubblica Italiana,False
NA,Nature Portfolio,False
NA,Nature Portfolio,False
NA,Nature Portfolio,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Secretary of State,NA,False
NA,NA,False
NA,NA,False
NA,The Daily Wire,False
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google Drive,False
NA,NA,False
NA,NA,False
NA,NASA,False
NA,NVIDIA,True
NA,NVIDIA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,The Intercept,False
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Ministry of Defense of Ukraine,False
NA,Ministry of Defense of Ukraine,False
NA,World Health Organization,False
NA,NA,False
NA,NA,False
NA,Mayo Clinic,False
CEO,Timcastnews,False
NA,NA,False
NA,NA,False
NA,WIREDScience,False
NA,WIREDScience,False
"Former Governor, U.S. Senator",NA,False
"author, early-stage investor, founder",NA,False
"author, early-stage investor, founder",NA,False
Digital artist and photographer,NA,False
Engineer,NA,True
Engineer,NA,True
NA,NA,False
"NY Times columnist, author and farmer",KristofFarms,False
NA,North Atlantic Treaty Organization,False
NA,NA,False
Perdana Menteri,Malaysia,False
NA,OfficialBHAFC,False
NA,European Commission,False
NA,NA,False
NA,BBC Science & Environment,False
NA,ACLU,False
NA,LinkedIn,False
Professional rocket orientation specialist,NA,True
Professional rocket orientation specialist,NA,True
Professional rocket orientation specialist,NA,True
NA,Yahoo Finance,False
NA,European Space Agency,True
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
founder,EDISON,False
CEO,SocialCapital,False
CEO,SocialCapital,False
CEO,SocialCapital,False
CEO,SocialCapital,False
NA,NA,False
NA,NA,False
NA,NA,False
Y,NA,False
Y,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Partner,True Ventures,False
Founder and CEO,O'Reilly Media,False
Founder and CEO,O'Reilly Media,False
Founder and CEO,O'Reilly Media,False
Founder and CEO,O'Reilly Media,False
Founder and CEO,O'Reilly Media,False
Founder and CEO,O'Reilly Media,False
Co-chair,FWD Party,False
Co-chair,FWD Party,False
Co-chair,FWD Party,False
Co-chair,FWD Party,False
Co-chair,FWD Party,False
NA,NA,False
Author,NA,False
NA,Lowercarbon,False
NA,Lowercarbon,False
NA,Lowercarbon,False
NA,Lowercarbon,False
NA,Louvre,False
NA,NA,False
NA,NA,False
Co-founder,Inequality Media,False
Co-founder,Inequality Media,False
President,EU Commission,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Head,TED,False
Head,TED,False
Head,TED,False
Head,TED,False
Head,TED,False
Head,TED,False
Head,TED,False
Editor-in-chief and CEO,Zeteo News,False
NA,NA,False
Economist,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NASA,True
NA,Future plc,False
CEO and Chairman,01ai Yi and Sinovation Ventures,True
CEO and Chairman,01ai Yi and Sinovation Ventures,True
CEO and Chairman,01ai Yi and Sinovation Ventures,True
CEO and Chairman,01ai Yi and Sinovation Ventures,True
CEO and Chairman,01ai Yi and Sinovation Ventures,True
Senior editor,The Post Millennial,False
NA,NASA,True
NA,NASA,True
Teacher,NA,False
MP,NA,False
Astronaut,European Space Agency,False
Founder,UChiPolitics,False
Founder,UChiPolitics,False
NA,NA,False
NA,NA,False
NA,NA,False
Senator,NA,False
NA,GhibliUSA,False
NA,GhibliUSA,False
NA,United States Department of Education,False
NA,Crooked Media,False
founder,Bridgewater Associates,False
founder,Bridgewater Associates,False
founder,Bridgewater Associates,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
comedian,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
co-founder,Coinbase,False
co-founder,Coinbase,False
co-founder,Coinbase,False
co-founder,Coinbase,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Popstar,Martian Ministry of Ã†sthytix,True
Popstar,Martian Ministry of Ã†sthytix,True
Editor-in-Chief,testedcom,False
NA,NA,False
Founder & Investor,NA,False
NA,NA,False
Majority Leader,Suffolk County Legislature,False
NA,Massachusetts Institute of Technology,True
NA,NASA,True
Anchor,FoxBusiness & FoxNews,False
Anchor,FoxBusiness & FoxNews,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Los Angeles,False
Professor,Stanford Medicine,True
NA,Ministère de l'Europe et des Affaires étrangères,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
CEO,Pershing Square,False
CEO,Pershing Square,False
CEO,Pershing Square,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Bloomberg Originals,True
NA,thisisinsider,True
Partner Emeritus,TrueVentures,True
Partner Emeritus,TrueVentures,True
NA,NA,True
NA,NA,True
NA,GoogleCloud,True
NA,GoogleCloud,True
NA,NA,False
NA,Midwest Values PAC,False
Anchor,CNN,False
Head of Xbox,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
Rapper,NA,False
NA,NA,False
NA,Google Earth,True
anti-bullying activist,NA,False
NA,NASA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
writer,NA,False
professor,Faculdades de Direito da USP e do Mackenzie,False
NA,NA,False
senior reporter,CNN,False
CEO,Salesforce,False
CEO,Salesforce,False
CEO,Salesforce,False
CEO,Salesforce,False
NA,NA,False
CEO,Salesforce,False
host,CNN,False
host,CNN,False
host,CNN,False
host,CNN,False
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,NA,False
strategist,NA,False
co-founder,World Science Festival,False
co-founder,World Science Festival,False
Editorial Director,NotebookLM and Google Labs,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
Doctor of Dietetics,NA,False
NA,NA,False
investor,NA,False
investor,NA,False
Open Source Intelligence Monitor,NA,False
NA,NA,False
NA,NA,False
Web3 & AI futurist,NA,True
NA,NA,False
Editor,The Free Press,False
NA,Stanford University,True
NA,Stanford University,True
NA,NA,False
Flaneur,NA,False
co-founder,Gemini and Winklevoss Capital,False
NA,NA,False
NA,NA,False
Professor,NA,True
NA,Double Fine,False
NA,NASA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Los Angeles County Museum of Art,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
co-founder,Coursera,True
Entrepreneur,NA,False
World Chess Champion,NA,False
NA,NA,False
NA,NA,False
Co-Owner,Trending Politics,False
NA,NA,False
NA,University of Kentucky,False
Congressman,NA,False
NA,NA,False
Chief Digital Evangelist,Salesforce,False
Chief Digital Evangelist,Salesforce,False
NA,NA,False
NA,The Wall Street Journal,False
NA,Tesla,True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
Founder,Public :: Dao,False
co-founder,"Tesla, OpenAI",True
Founder,DealBook,False
NA,CPC_HQ,False
Teacher,NA,False
Senior Advisor,votevets,False
Senior Advisor,votevets,False
Co-Anchor,TODAY,False
DC bureau chief,Mother Jones,False
DAD,CNN,False
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
NA,NA,False
NA,ESA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Journalist,hntrbrkmedia,False
Journalist,hntrbrkmedia,False
Creator,The Marginalian,False
NA,NA,False
NA,NA,False
Automated Account,World Economic Forum,False
NA,NA,False
Creator,Tesla club,False
Publication,NA,False
Publication,NA,False
Publication,NA,False
Entrepreneur,OTKNetwork,False
NA,BBC News technology team,False
Publication,NA,False
CEO,GeniusGroupLTD,True
Professor,Stanford University,False
Professor,Stanford University,False
NA,NA,False
Publication,The New York Times,False
NA,NA,False
NA,NA,False
Marketer,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Prime Minister,Singapore,False
Prime Minister,Singapore,False
Journalist,NA,False
Managing Partner,a16zcrypto,True
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
NA,NA,False
NA,NA,False
NA,NA,False
Author,Spectator,False
Author,Spectator,False
NA,NA,False
Theoretical Physicist,City College and City Univ. of NY,True
Editor-in-Chief,VigilantNews,False
Professor,NA,False
Presidential Historian,NBCNews,False
Creator,Humans Of New York,False
Organizational psychologist,Wharton,False
Organizational psychologist,Wharton,False
Organizational psychologist,Wharton,False
NA,NA,False
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
VC,craft ventures,False
VC,craft ventures,False
VC,craft ventures,False
VC,craft ventures,False
VC,craft ventures,False
Reporter,New York Times,False
NA,NA,False
NA,BBC Studios,False
NA,NA,False
lawyer,JacksonYale,False
co-founder,KrassenCast,True
NA,Financial Times,False
NA,NA,False
writer,NA,False
writer,NA,False
writer,NA,False
writer,NA,False
NA,Ryanair,False
host,Launch,True
host,Launch,True
NA,Google Calendar,True
NA,Physics-Astronomy.com,True
NA,Physics-Astronomy.com,True
co-founder,Crooked Media,False
co-founder,Crooked Media,False
NA,NA,False
NA,Khan Academy,True
NA,NA,False
lawyer,NA,False
NA,NA,False
NA,NA,False
NA,European Council on Foreign Relations,False
NA,Tsinghua University,False
NA,CNBC,False
NA,Bellingcat,False
correspondent,CNN,False
political scientist,Columbia SIPA,False
political scientist,Columbia SIPA,False
political scientist,Columbia SIPA,False
Creative Director,Ghost Story Games,False
NA,NA,False
Y,European Council,False
Investment advisor,NA,True
Investment advisor,NA,True
Investment advisor,NA,True
Investment advisor,NA,True
U.S. Representative,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NPR,False
Epidemiologist,NECSI,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Activist,NA,False
NA,AMA,False
NA,WNYC Studios,False
NA,WNYC Studios,False
NA,NA,False
NA,NA,True
NA,NA,False
NA,NA,False
Founder,NA,True
co-founder,NA,True
editor,Put This On,False
NA,NA,False
founder,Groundwork Project,False
entrepreneur,NA,False
anchor,Channel 4 News,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
secretary-general,Organisation for Economic Co-operation and Development,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
co-founder,NA,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
Speaker of the House,NA,False
Patron,Child Poverty Action Group,False
writer,Guardian & Observer,False
writer,Guardian & Observer,False
NA,Simon & Schuster,False
Senator,NA,False
NA,NASA,True
Chairman and CEO,Dell Technologies,False
Chairman and CEO,Dell Technologies,False
Chairman and CEO,Dell Technologies,False
Author,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
NA,Heritage,False
NA,NA,False
Senior Fellow,FPRI,False
co-founder,AOL,False
co-founder,AOL,False
NA,NA,False
NA,NA,False
NA,NA,False
Founder,NA,False
NA,Microsoft,False
NA,NA,False
VC,NA,False
VC,NA,False
VC,NA,False
VC,NA,False
President,"Queens' College, Cambridge Uni",False
NA,NA,False
Chief White House Correspondent,Today News Africa,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
NA,NA,False
NA,NA,False
Founder,Alibaba Group,False
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
Co-Founder,OpenAI,True
House Majority Leader,NA,False
Co-Founder,TwinBirchUSA,False
High Performance Coach,NA,False
NA,National Archives and Records Administration,False
Y,NA,False
NA,"CityJournal, ManhattanInst, Hillsdale",False
NA,NA,False
NA,NA,False
NA,NA,False
Historian,NA,False
Historian,NA,False
Historian,NA,False
Historian,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
CEO,"Phenomenal Media, Reductress",False
HOST,"SpacesWithJosie, Timcast",False
NA,U.S. Space Force,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,YouTube,False
NA,NA,False
NA,Physics Today,False
Sherpa,G20org,False
NA,NA,False
NA,NA,False
NA,Netflix,False
NA,Harvard Business School,False
columnist,The New York Times,False
NA,NA,False
NA,Archaeology Magazine,False
NA,Airbnb,False
producer,Kyiv Independent,False
NA,Science Magazine,False
NA,NA,False
Chief White House Correspondent,The New York Times,False
author,The Atlantic,False
NA,NA,False
Senior Fellow,AEI,True
NA,NA,False
NA,NA,False
investigative journalist,NA,False
author,NA,False
professor,Yale,False
NA,NA,False
NA,NA,False
media professional,NA,False
founder,SevenSevenSix,False
founder,SevenSevenSix,False
founder,SevenSevenSix,False
NA,NA,True
NA,NA,True
board member,Glitch,True
NA,NA,False
NA,NA,False
NA,Microsoft,True
NA,Microsoft,True
NA,Microsoft,True
NA,Microsoft,True
professor,Yale,False
host,Netflix,False
NA,Bank of America,False
author,NA,False
NA,NA,False
NA,Princeton University,False
creator,Libs of TikTok,False
NA,GV,True
secretary,NA,False
NA,NA,False
NA,NA,False
designer,Dogecoin & MyDoge Inc.,True
NA,NA,False
NA,Meta Quest 3,False
Journalist,THE WALL OF GREAT AFRICANS,False
Y,NA,False
CNN Anchor,CNN,False
NA,NA,False
NA,Los Angeles Times,False
Satirist,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,False
Journalist,NA,False
NA,Stanford Graduate School of Business,False
NA,NA,False
NA,Global Conference,False
CNN Chief International Correspondent,CNN,False
NA,American Museum of Natural History,False
Author,NA,False
Internet Rocket Scientist,NA,True
Internet Rocket Scientist,NA,True
Engineer,CrunchLabs,True
Reporter,The Intercept,False
NASA Astronaut,NASA,True
Podcaster,Microsoft,True
Podcaster,Microsoft,True
Podcaster,Microsoft,True
color commentator,Microsoft,True
member of Congress,NA,False
NA,NA,False
Professor,Stanford School of Medicine,False
Y,NA,False
U.S. Senator,NA,False
CTO,Ripple,True
founder,AHA Foundation,False
founder,AHA Foundation,False
Y,NA,False
Y,NA,False
chief data reporter,Financial Times,False
Y,NA,False
Y,NA,False
Gaming Youtuber,NA,False
founder,therundownai,True
founder,therundownai,True
founder,therundownai,True
founder,therundownai,True
Y,NA,False
U.S. Senator,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Y,SpaceX,True
NA,NA,True
Y,NA,False
Deputy Secretary-General,UN,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Senator,NA,False
CoFounder,EXPLR,False
U.S. Senator,NA,False
CEO,Becker News,False
Professor,Princeton,False
Professor,Princeton,False
Professor,Princeton,False
CoFounder,TIP,False
President,NA,False
Principal,Enlightenment Capital,False
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
NA,NA,False
NA,NA,False
Columnist,New York Times,False
CoFounder,Stripe,False
CoFounder,Stripe,False
CoFounder,Stripe,False
CoFounder,Stripe,False
CoFounder,Stripe,False
CoFounder,Stripe,False
CoFounder,Stripe,False
Entrepreneur,NA,False
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
NA,NA,False
Researcher,Carnegie Endowment,False
Researcher,Carnegie Endowment,False
NA,Verge,False
NA,NA,True
NA,NA,True
Founder,LeadershipData,True
Founder,LeadershipData,True
Founder,LeadershipData,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
Scientist,fredhutch,True
Scientist,fredhutch,True
Scientist,fredhutch,True
Scientist,fredhutch,True
