role,company,ai_related
NA,CGTN,False
Stand up comic,NA,False
Stand up comic,NA,False
Stand up comic,NA,False
NA,World Health Organization,False
Senator,Vermont,False
NA,NA,False
NA,NA,False
NA,NA,False
Comedian,NA,False
Comedian,NA,False
NA,National Archives and Records Administration,False
NA,NA,False
NA,NA,False
NA,TED,False
NA,TED,False
NA,TED,False
NA,TED,False
NA,HuffPost,False
NA,The Guardian,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
President,République française,False
President,République française,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Comedy Central,False
NA,Comedy Central,False
NA,Comedy Central,False
co-founder,Binance,False
co-founder,Binance,False
NA,CBS News,False
NA,NA,False
NA,NA,False
NA,Cost Plus Drugs,False
NA,Cost Plus Drugs,False
NA,Cost Plus Drugs,False
NA,Cost Plus Drugs,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,Financial Times,False
NA,NA,False
President,Ukraine,False
President,Ukraine,False
President,Ukraine,False
Y,NA,False
Y,NA,False
Author,NA,False
U.S. Senator,NA,False
co-founder,Daily Wire,False
co-founder,Daily Wire,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Y,NA,False
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Senator,NA,False
Web Video Producer,NA,False
Web Video Producer,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Senator,NA,False
NA,NA,False
NA,NA,False
Filmmaker,NA,False
CEO,The Planetary Society,False
CEO,The Planetary Society,False
NA,NA,False
Activist,NA,False
Activist,NA,False
NA,NA,False
Trainee hermit,NA,False
Trainee hermit,NA,False
NA,The New York Times,False
Comedian,NA,False
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
CEO,Google and Alphabet,True
Artist,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Senator,NA,False
NA,NA,False
NA,NA,False
Author,NA,False
Best-Selling Author,NA,False
Publisher,Society for Science,False
Publisher,Society for Science,False
NA,NA,False
NA,NA,False
Chairman,"JudiciaryGOP, Weaponization",False
NA,NA,False
NA,NA,False
NA,Intel,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,MarketWatch,False
Nobel laureate,New York Times Opinion,False
Nobel laureate,New York Times Opinion,False
Nobel laureate,New York Times Opinion,False
NA,World Economic Forum,False
NA,World Economic Forum,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Community College Educator,NA,False
NA,NA,False
NA,NA,False
NA,The Metropolitan Museum of Art,False
NA,NASA Jet Propulsion Laboratory,False
NA,NA,False
High Commissioner,United Nations Human Rights,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Penguin Books USA,False
NA,NASA Jet Propulsion Laboratory,False
NA,NASA Jet Propulsion Laboratory,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Mayor,South Bend,False
Mayor,South Bend,False
Educator,NA,False
Educator,NA,False
NA,NA,False
NA,The Independent,False
NA,NA,False
NA,NA,False
NA,NA,False
Advisor,TRONDAO,False
NA,Team Messi,False
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,Lex Fridman Podcast,True
Host,NA,True
Host,NA,True
Host,NA,True
Host,NA,True
Senator,NA,False
Senator,NA,False
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,OpenAI,True
NA,NA,False
NA,NA,False
NA,NA,False
Congressman,NA,False
Author,NA,False
NA,NA,False
Author,NA,False
Author,NA,False
Author,NA,False
Author,NA,False
NA,Guggenheim,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
Chairman and CEO,Microsoft,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
Co-founder,ChopraFNDN; ChopraGlobal,True
NA,NA,False
NA,NA,False
NA,NA,False
biologist & writer,NA,False
biologist & writer,NA,False
biologist & writer,NA,False
journalist,NA,False
NA,NA,False
NA,archillinks,False
NA,archillinks,False
NA,NA,False
independent candidate,NA,False
NA,NA,False
Chair and co-founder,Generation Investment Management,True
NA,NA,False
NA,NA,False
NA,NA,False
Founder,moneysavingexp,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
55th Speaker of the House,NA,False
NA,NA,False
Theocratic fascist,NA,False
Economista,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Founder & CEO,Thrive Global,False
Founder & CEO,Thrive Global,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Entrepreneur,NA,False
Entrepreneur,NA,False
NA,CERN,True
NA,CERN,True
President,Colombia,False
Researcher,Nature,True
Researcher,Nature,True
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
Columnist,NYTOpinion,False
NA,NA,True
NA,NA,True
co-founder,Twitter and Medium,False
co-founder,Twitter and Medium,False
NA,NA,False
NA,NA,False
co-founder,Imagine Entertainment,False
founder,Pivotal Ventures,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
CEO,Box,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
governor,Florida,False
Prime Minister,Conservatives,False
Prime Minister,Conservatives,False
Prime Minister,Conservatives,False
Astronaut,NA,False
actor/writer/director,NA,False
White House Press Secretary,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,International Monetary Fund,False
NA,NA,False
NA,NA,False
NA,NA,False
Presidente del Consiglio dei Ministri,Repubblica Italiana,False
NA,Nature Portfolio,True
NA,Nature Portfolio,True
NA,Nature Portfolio,True
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Former Executive Chairman & CEO,Schmidt Foundation,False
Secretary of State,NA,False
NA,NA,False
NA,NA,False
NA,The Daily Wire,False
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google AI,True
NA,Google Drive,False
NA,NA,False
NA,NA,False
NA,NASA,False
NA,NVIDIA,True
NA,NVIDIA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,The Intercept,False
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Ministry of Defense of Ukraine,False
NA,World Health Organization,False
NA,NA,False
NA,NA,False
NA,Mayo Clinic,False
CEO,Timcastnews,False
NA,NA,False
NA,NA,False
NA,WIREDScience,False
NA,WIREDScience,False
"Former Governor, U.S. Senator",NA,False
author,NA,False
author,NA,False
Digital artist and photographer,NA,False
Engineer,NA,False
Engineer,NA,False
NA,NA,False
author,KristofFarms,False
NA,North Atlantic Treaty Organization,False
NA,NA,False
Perdana Menteri,Malaysia,False
NA,OfficialBHAFC,False
NA,European Commission,False
NA,NA,False
NA,BBC Science & Environment,False
NA,ACLU,False
NA,LinkedIn,False
Professional rocket orientation specialist,NA,False
Professional rocket orientation specialist,NA,False
Professional rocket orientation specialist,NA,False
NA,Yahoo Finance,False
NA,European Space Agency,False
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
co-founder,ARKinvest,True
Y,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
founder,EDISON,False
CEO,SocialCapital,False
CEO,SocialCapital,False
CEO,SocialCapital,False
CEO,SocialCapital,False
NA,NA,False
NA,NA,False
NA,NA,False
Y,NA,False
Y,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Partner,True Ventures,False
Founder and CEO,O'Reilly Media,True
Co-chair,FWD Party,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Co-founder,Inequality Media,False
President,EU Commission,False
NA,NA,False
NA,NA,False
Head of TED,TED,False
Head of TED,TED,False
Head of TED,TED,False
Head of TED,TED,False
Head of TED,TED,False
Head of TED,TED,False
Head of TED,TED,False
Editor-in-chief and CEO,Zeteo News,False
NA,NA,False
Economist,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NASA,True
NA,Future plc,False
CEO,01ai Yi,True
CEO,01ai Yi,True
CEO,01ai Yi,True
CEO,01ai Yi,True
CEO,01ai Yi,True
Senior editor,The Post Millennial,False
NA,NASA,True
NA,NASA,True
Teacher,NA,False
MP,NA,False
Astronaut,European Space Agency,False
Founder,UChiPolitics,False
Founder,UChiPolitics,False
NA,NA,False
NA,NA,False
NA,NA,False
Senator,NA,False
Y,GhibliUSA,False
Y,GhibliUSA,False
Y,United States Department of Education,False
NA,CrookedMedia,False
founder,Bridgewater Associates,False
founder,Bridgewater Associates,False
founder,Bridgewater Associates,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
comedian,NA,False
researcher,NA,True
researcher,NA,True
researcher,NA,True
co-founder,Coinbase,False
co-founder,Coinbase,False
co-founder,Coinbase,False
co-founder,Coinbase,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,Martian Ministry of Ãsthytix,True
co-founder,Martian Ministry of Ãsthytix,True
Editor-in-Chief,testedcom,False
Y,NA,False
Founder & Investor,NA,False
NA,NA,False
NA,NA,False
NA,Massachusetts Institute of Technology,True
NA,NASA,True
Anchor,FoxBusiness & FoxNews,False
Anchor,FoxBusiness & FoxNews,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Professor,Stanford Medicine,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
CEO,Pershing Square,False
CEO,Pershing Square,False
CEO,Pershing Square,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Bloomberg Originals,True
NA,thisisinsider,True
Partner Emeritus,TrueVentures,True
Partner Emeritus,TrueVentures,True
NA,NA,True
NA,NA,True
NA,GoogleCloud,True
NA,GoogleCloud,True
NA,NA,False
NA,Midwest Values PAC,False
Anchor,CNN,False
Head,Xbox,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,Google Earth,True
NA,NA,False
NA,NASA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Senior reporter,CNN,False
CEO,Salesforce,False
CEO,Salesforce,False
CEO,Salesforce,False
CEO,Salesforce,False
NA,The Guardian,False
CEO,Salesforce,False
Host,CNN,False
Host,CNN,False
Host,CNN,False
Host,CNN,False
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,Keen Technologies,True
NA,NA,False
strategist,NA,False
co-founder,World Science Festival,False
co-founder,World Science Festival,False
Editorial Director,NotebookLM and Google Labs,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
co-founder,World Liberty Congress,False
Doctor of Dietetics,NA,False
NA,NA,False
investor,NA,False
investor,NA,False
Open Source Intelligence Monitor,NA,False
NA,NA,False
NA,NA,False
Web3 & AI futurist,KrassenCast,True
NA,NA,False
Editor,The Free Press,False
NA,Stanford University,True
NA,Stanford University,True
NA,NA,False
NA,NA,False
co-founder,Gemini,False
NA,NA,False
NA,NA,False
Professor,NA,True
NA,Double Fine,False
NA,NASA,True
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,Los Angeles County Museum of Art,False
researcher,NA,True
NA,NA,True
NA,NA,False
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Co-Founder,Coursera,True
Entrepreneur,NA,False
World Chess Champion,NA,False
NA,NA,False
NA,NA,False
Co-Owner,Trending Politics,False
NA,NA,False
NA,University of Kentucky,False
Brooklyn Congressman,NA,False
NA,NA,False
Chief Digital Evangelist,Salesforce,False
Chief Digital Evangelist,Salesforce,False
NA,NA,False
NA,The Wall Street Journal,False
NA,NA,True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
co-founder,"Tesla, OpenAI",True
Founder,Public :: Dao,False
co-founder,"Tesla, OpenAI",True
Founder,"NYTimes, SquawkCNBC, DealBook",False
MP,CPC_HQ,False
Teacher,NA,False
Senior Advisor,votevets,False
Senior Advisor,votevets,False
Co-Anchor,TODAY,False
DC bureau chief,Mother Jones,False
DAD,CNN,False
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
Y,NA,True
NA,NA,False
NA,ESA,False
NA,NA,False
Author,NY Times,False
Author,NY Times,False
Author,NY Times,False
Journalist,hntrbrkmedia,False
Journalist,hntrbrkmedia,False
Creator,The Marginalian,False
NA,NA,False
NA,NA,False
Automated Account,World Economic Forum,False
NA,NA,False
Creator,Tesla club,False
Publication,NA,False
Publication,NA,False
Publication,NA,False
Entrepreneur,"OTKNetwork, StarforgePCs, MadMushroomGG, MythicTalent",False
NA,BBC News technology team,False
NA,NA,False
Entrepreneur,GeniusGroupLTD,True
Professor,Stanford University,False
Professor,Stanford University,False
NA,"Blogger, Google, Twitter, Obvious, Medium, the Obama White House",False
NA,The New York Times,False
NA,NA,False
NA,NA,False
Marketer,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Prime Minister,Singapore,False
Prime Minister,Singapore,False
Journalist,NA,False
Managing Partner,a16zcrypto,True
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
Managing Partner,a16zcrypto,False
NA,NA,False
NA,NA,False
NA,NA,False
Author,Spectator,False
Author,Spectator,False
NA,NA,False
Theoretical Physicist,City College and City Univ. of NY,True
Editor-in-Chief,VigilantNews,False
Professor,NA,False
Author,NBCNews,False
Creator,Humans Of New York,False
Organizational psychologist,Wharton,False
Organizational psychologist,Wharton,False
Organizational psychologist,Wharton,False
NA,NA,False
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
Cognitive scientist,Harvard,True
Cofounder,craft ventures,False
Cofounder,craft ventures,False
Cofounder,craft ventures,False
Cofounder,craft ventures,False
Cofounder,craft ventures,False
NA,New York Times,False
NA,NA,False
NA,BBC Studios,False
NA,NA,False
lawyer,JacksonYale,False
co-founder,KrassenCast,True
NA,Financial Times,False
NA,NA,False
writer,NA,False
writer,NA,False
writer,NA,False
writer,NA,False
NA,Ryanair,False
host,Launch,True
host,Launch,True
NA,Google Calendar,False
NA,Physics-Astronomy.com,False
NA,Physics-Astronomy.com,False
co-founder,Crooked Media,False
co-founder,Crooked Media,False
NA,NA,False
NA,Khan Academy,False
NA,NA,False
lawyer,NA,False
NA,NA,False
NA,NA,False
co-chair,European Council on Foreign Relations,False
NA,Tsinghua University,False
NA,CNBC,False
NA,Bellingcat,False
correspondent,CNN,False
political scientist,Columbia SIPA,False
political scientist,Columbia SIPA,False
political scientist,Columbia SIPA,False
Creative Director,Ghost Story Games,False
NA,NA,False
NA,European Council,False
Investment advisor,NA,True
Investment advisor,NA,True
Investment advisor,NA,True
Investment advisor,NA,True
U.S. Representative,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NPR,False
Epidemiologist,NECSI,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
Activist,NA,False
NA,NA,False
NA,WNYC Studios,False
NA,WNYC Studios,False
NA,NA,False
NA,NA,True
Banned,NA,False
Trafficker,NA,False
Founder,NA,True
co-founder,OpenAI,True
editor,Put This On,False
NA,NA,False
founder,Groundwork Project,False
entrepreneur,NA,False
main anchor,Channel 4 News,False
NA,NA,False
NA,NA,False
Y,NA,False
Y,NA,False
NA,NA,False
NA,NA,False
secretary-general,The Organisation for Economic Co-operation and Development,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
entrepreneur,NA,False
co-founder,Workweek Inc,True
co-founder,Workweek Inc,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
researcher,Meta,True
Researcher,Meta,True
Researcher,Meta,True
Researcher,Meta,True
56th Speaker of the House,NA,False
Patron,Child Poverty Action Group,False
Guardian & Observer writer,NA,False
Guardian & Observer writer,NA,False
NA,Simon & Schuster,False
U.S. Senator,NA,False
NA,NASA,True
Chairman and CEO,Dell Technologies,False
Chairman and CEO,Dell Technologies,False
Chairman and CEO,Dell Technologies,False
Author,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
physician-scientist,NA,False
NA,Heritage,False
NA,NA,False
Senior Fellow,FPRI,False
Co-founder,AOL,False
Co-founder,AOL,False
NA,NA,False
NA,NA,False
NA,NA,False
Founder,NA,False
NA,Microsoft,False
NA,U.S. Central Command (CENTCOM),False
VC,NA,False
VC,NA,False
VC,NA,False
VC,NA,False
President,"Queens' College, Cambridge Uni",False
NA,NA,False
Chief White House Correspondent,Today News Africa,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
VC,Benchmark,False
NA,NA,False
NA,NA,False
Founder,Alibaba Group,False
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
President & Co-Founder,OpenAI,True
Co-Founder,OpenAI,True
House Majority Leader,NA,False
Co-Founder,TwinBirchUSA,False
High Performance Coach,NA,False
NA,NA,False
NA,NA,False
NA,"CityJournal, ManhattanInst, Hillsdale",False
NA,NA,False
NA,NA,False
NA,NA,False
Historian,NA,False
Historian,NA,False
Historian,NA,False
Historian,NA,False
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
entrepreneur,NA,True
VC,"Phenomenal Ventures, Phenomenal Media",False
HOST,"SpacesWithJosie, Timcast",False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
co-founder,YouTube,False
NA,NA,False
NA,NA,False
NA,Physics Today,False
Sherpa,G20org,False
NA,NA,False
Czar,NA,False
NA,Netflix,False
NA,Harvard Business School,False
columnist,The New York Times,False
director,NA,False
NA,Archaeology Magazine,False
NA,Airbnb,False
producer,Kyiv Independent,False
NA,Science Magazine,False
NA,NA,False
Chief White House Correspondent,The New York Times,False
author,The Atlantic,False
device,vintweeta,False
Senior Fellow,AEI,True
NA,NA,False
investigative journalist,NA,False
author,NA,False
professor,Jackson/Yale,False
Y,San Francisco Museum of Modern Art,False
NA,NA,False
media professional,NA,False
co-founder,SevenSevenSix,False
co-founder,SevenSevenSix,False
co-founder,SevenSevenSix,False
NA,NA,True
NA,NA,True
board member,glitch,True
NA,Penn State,False
NA,Penn State,False
Y,Microsoft Research,True
Y,Microsoft Research,True
Y,Microsoft Research,True
Y,Microsoft Research,True
professor,Yale,False
host,Netflix,False
Y,Bank of America,False
author,MSNBC,False
NA,CFR,False
Y,Princeton University,False
creator,libsoftiktok,False
NA,GV,True
secretary,Department of Transportation,False
NA,AP,False
NA,AP,False
designer,Dogecoin & MyDoge Inc.,False
NA,NA,False
NA,Meta Quest 3,False
Journalist,THE WALL OF GREAT AFRICANS,False
Y,NA,False
Author,CNN,False
NA,NA,False
NA,Los Angeles Times,False
Satirist,NA,False
NA,NA,False
NA,NA,False
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
NA,NA,True
Author,The Borowitz Report,False
Journalist,NA,False
NA,Stanford Graduate School of Business,False
NA,Broski,False
NA,Global Conference 2024,False
Journalist,CNN,False
NA,The American Museum of Natural History,False
Author,NA,False
NA,NA,False
NA,NA,False
Engineer,CrunchLabs,True
Journalist,The Intercept,False
Astronaut,NASA,False
Podcaster,Unaligned,True
Podcaster,Unaligned,True
Podcaster,Unaligned,True
color commentator,Microsoft,False
member of Congress,NA,False
NA,NA,False
Professor,Stanford School of Medicine,False
Y,NA,False
U.S. Senator,NA,False
CTO,Ripple,True
founder,AHA Foundation,False
founder,AHA Foundation,False
Y,NA,False
Y,NA,False
chief data reporter,Financial Times,False
Y,NA,False
Y,NA,False
Gaming Youtuber,NA,False
founder,therundownai,True
founder,therundownai,True
founder,therundownai,True
founder,therundownai,True
NA,NA,False
U.S. Senator,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,SpaceX,True
NA,NA,True
NA,NA,False
Deputy Secretary-General,UN,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
NA,NA,False
U.S. Senator,NA,False
CoFounder,EXPLR,False
U.S. Senator,NA,False
CEO,Becker News,False
Professor,Princeton,False
Professor,Princeton,False
Professor,Princeton,False
CoFounder,TIP,False
President,NA,False
Principal,Enlightenment Capital,False
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
Researcher,Google,True
NA,NA,False
Author,NA,False
Columnist,NA,False
CEO,Stripe,False
CEO,Stripe,False
CEO,Stripe,False
CEO,Stripe,False
CEO,Stripe,False
CEO,Stripe,False
CEO,Stripe,False
Entrepreneur,NA,False
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
Co-Founder,"StanfordHAI, ai4allorg",True
NA,NA,False
Researcher,Carnegie Endowment,False
Researcher,Carnegie Endowment,False
NA,Verge,False
NA,NA,True
NA,NA,True
Founder,LeadershipData,True
Founder,LeadershipData,True
Founder,LeadershipData,True
NA,NA,True
NA,NA,False
NA,NA,False
NA,NA,False
Scientist,fredhutch,False
Scientist,fredhutch,False
Scientist,fredhutch,False
Scientist,fredhutch,False
NA,NA,False
NA,NA,False
NA,"USA_Network, PrimeVideo",False
Researcher,NA,False
Professor,NA,False
Professor,NA,False
NA,NA,False
Kamerlid,NA,False
Non-Profit Founder/Leader,NA,False
Director,GoodLawProject,False
NA,NA,False
Foreign Correspondent,FoxNews,False
NA,NA,False
MP,NA,False
NA,NA,False
Scientist,European Space Agency,True
NA,NA,False
CEO,grit_capital,False
NA,NA,False
